birthday,chamber,title,first_name,middle_name,last_name,name_suffix,nickname,party,state,state_name,term_start,term_end,in_office,phone,twitter_id
,house,Rep,Cornelius,,Darragh,,,Whig,PA,Pennsylvania,1845-12-01,1847-03-03,false,,
1805-04-15,house,Rep,Edmund,Strother,Dargan,,,D,AL,Alabama,1845-12-01,1847-03-03,false,,
1804-11-09,house,Rep,Francis,Alanson,Cunningham,,,D,OH,Ohio,1845-12-01,1847-03-03,false,,
1803-03-15,house,Rep,Erastus,Dean,Culver,,,Whig,NY,New York,1845-12-01,1847-03-03,false,,
1797-09-04,house,Rep,Alvan,,Cullom,,,D,TN,Tennessee,1845-12-01,1847-03-03,false,,
1789-10-09,house,Rep,Henry,Young,Cranston,,,Whig,RI,Rhode Island,1845-12-01,1847-03-03,false,,
1808-08-25,house,Rep,James,La Fayette,Cottrell,,,D,AL,Alabama,1845-12-01,1847-03-03,false,,
1805-06-03,house,Rep,Albert,,Constable,,,D,MD,Maryland,1845-12-01,1847-03-03,false,,
1802-04-30,house,Rep,John,Francis,Collin,,,D,NY,New York,1845-12-01,1847-03-03,false,,
1809-09-09,house,Rep,Henry,Selby,Clark,,,D,NC,North Carolina,1845-12-01,1847-03-03,false,,
1800-08-10,house,Rep,John,Smith,Chipman,,,D,MI,Michigan,1845-12-01,1847-03-03,false,,
1799-07-15,house,Rep,Reuben,,Chapman,,,D,AL,Alabama,1845-12-01,1847-03-03,false,,
1803-03-09,house,Rep,Augustus,Alexandria,Chapman,,,D,VA,Virginia,1845-12-01,1847-03-03,false,,
,senate,Sen,Joseph,Williams,Chalmers,,,D,MS,Mississippi,1845-12-01,1847-03-03,false,,
1794-05-04,house,Rep,Charles,Holker,Carroll,,,Whig,NY,New York,1845-12-01,1847-03-03,false,,
1806-06-10,house,Rep,William,W.,Campbell,,,American,NY,New York,1845-12-01,1847-03-03,false,,
1800-10-10,house,Rep,John,Hull,Campbell,,,American,PA,Pennsylvania,1845-12-01,1847-03-03,false,,
1803-11-27,house,Rep,Joseph,,Buffington,,,Whig,PA,Pennsylvania,1845-12-01,1847-03-03,false,,
1804-02-28,house,Rep,Milton,,Brown,,,Whig,TN,Tennessee,1845-12-01,1847-03-03,false,,
1812-02-23,house,Rep,William,Henry,Brockenbrough,,,D,FL,Florida,1845-12-01,1847-03-03,false,,
1810-08-31,house,Rep,Jacob,,Brinkerhoff,,,D,OH,Ohio,1845-12-01,1847-03-03,false,,
1793-03-06,house,Rep,James,,Black,,,D,PA,Pennsylvania,1845-12-01,1847-03-03,false,,
1810-07-12,house,Rep,Charles,Swan,Benton,,,D,NY,New York,1845-12-01,1847-03-03,false,,
1811-11-26,house,Rep,Joshua,Fry,Bell,,,Whig,KY,Kentucky,1845-12-01,1847-03-03,false,,
1792-01-29,house,Rep,Lemuel,Hastings,Arnold,,,Whig,RI,Rhode Island,1845-12-01,1847-03-03,false,,
1800-08-25,house,Rep,Joseph,Halstead,Anderson,,,D,NY,New York,1845-12-01,1847-03-03,false,,
1795-11-02,house,Rep,James,Knox,Polk,,,D,TN,Tennessee,1837-09-04,1839-03-03,false,,
1783-09-14,senate,Sen,Henry,,Johnson,,,Whig,LA,Louisiana,1844-01-01,1849-03-03,false,,
1791-05-31,senate,Sen,John,Brown,Francis,,,Law and Order,RI,Rhode Island,1844-01-01,1845-03-03,false,,
1800-05-07,senate,Sen,Henry,Allen,Foster,,,D,NY,New York,1844-01-01,1845-12-31,false,,
1800-09-11,senate,Sen,Daniel,Stevens,Dickinson,,,D,NY,New York,1844-01-01,1851-03-03,false,,
1795-05-24,senate,Sen,Silas,,Wright,Jr.,,D,NY,New York,1843-12-04,1845-03-03,false,,
1806-12-03,house,Rep,Henry,Alexander,Wise,,,D,VA,Virginia,1843-12-04,1845-03-03,false,,
1805-11-30,house,Rep,Henry,,Williams,,,D,MA,Massachusetts,1843-12-04,1845-03-03,false,,
1779-12-20,house,Rep,William,,Wilkins,,,D,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1802-02-14,house,Rep,John,,White,,,Whig,KY,Kentucky,1843-12-04,1845-03-03,false,,
1790-05-13,house,Rep,Benjamin,,White,,,D,ME,Maine,1843-12-04,1845-03-03,false,,
1809-05-08,house,Rep,John,,Wethered,,,Whig,MD,Maryland,1843-12-04,1845-03-03,false,,
,house,Rep,John,Inskeep,Vanmeter,,,Whig,OH,Ohio,1843-12-04,1845-03-03,false,,
1798-05-10,house,Rep,Asher,,Tyler,,,Whig,NY,New York,1843-12-04,1845-03-03,false,,
1802-02-05,house,Rep,Tilghman,Mayfield,Tucker,,,D,MS,Mississippi,1843-12-04,1845-03-03,false,,
1804-03-04,house,Rep,George,William,Summers,,,Whig,VA,Virginia,1843-12-04,1845-03-03,false,,
1792-05-01,house,Rep,Selah,Brewster,Strong,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1813-06-28,house,Rep,Alfred,Parish,Stone,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
1808-01-01,house,Rep,William,Henry,Stiles,,,D,GA,Georgia,1843-12-04,1845-03-03,false,,
1795-02-10,house,Rep,John,,Stewart,,,D,CT,Connecticut,1843-12-04,1845-03-03,false,,
1804-03-13,house,Rep,Lemuel,,Stetson,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1810-05-27,house,Rep,Lewis,,Steenrod,,,D,VA,Virginia,1843-12-04,1845-03-03,false,,
1810-02-20,house,Rep,Thomas,Ara,Spence,,,Whig,MD,Maryland,1843-12-04,1845-03-03,false,,
,house,Rep,John,T.,Smith,,,D,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
,house,Rep,Samuel,,Simons,,,D,CT,Connecticut,1843-12-04,1845-03-03,false,,
1807-09-29,house,Rep,Thomas,Hart,Seymour,,,D,CT,Connecticut,1843-12-04,1845-03-03,false,,
1801-11-04,senate,Sen,Ambrose,Hundley,Sevier,,,D,AR,Arkansas,1843-12-04,1849-03-03,false,,
1801-05-12,house,Rep,William,Tandy,Senter,,,Whig,TN,Tennessee,1843-12-04,1845-03-03,false,,
1798-01-05,senate,Sen,James,,Semple,,,D,IL,Illinois,1843-12-04,1847-03-03,false,,
1791-03-03,house,Rep,Romulus,Mitchell,Saunders,,,D,NC,North Carolina,1843-12-04,1845-03-03,false,,
1796-08-15,house,Rep,Samuel,Caldwell,Sample,,,Whig,IN,Indiana,1843-12-04,1845-03-03,false,,
1786-01-26,house,Rep,Jeremiah,,Russell,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1800-04-30,house,Rep,Charles,,Rogers,,,Whig,NY,New York,1843-12-04,1845-03-03,false,,
1803-04-02,house,Rep,George,Brydges,Rodney,,,Whig,DE,Delaware,1843-12-04,1845-03-03,false,,
1801-10-28,house,Rep,Orville,,Robinson,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1803-04-03,house,Rep,Charles,Manning,Reed,,,Whig,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1805-10-18,house,Rep,John,Randall,Reding,,,D,NH,New Hampshire,1843-12-04,1845-03-03,false,,
1790-06-12,house,Rep,Almon,Heath,Read,,,D,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1808-06-20,house,Rep,Kenneth,,Rayner,,,Whig,NC,North Carolina,1843-12-04,1845-03-03,false,,
1796-07-31,house,Rep,Smith,Meade,Purdy,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1796-03-12,house,Rep,Jacob,Alexander,Preston,,,Whig,MD,Maryland,1843-12-04,1845-03-03,false,,
1790-10-30,house,Rep,Zadock,,Pratt,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1811-06-20,house,Rep,Elisha,Reynolds,Potter,,,Law and Order,RI,Rhode Island,1843-12-04,1845-03-03,false,,
1805-04-10,house,Rep,Thomas,J.,Patterson,,,Whig,NY,New York,1843-12-04,1845-03-03,false,,
1789-03-30,house,Rep,William,,Parmenter,,,D,MA,Massachusetts,1843-12-04,1845-03-03,false,,
1787-08-20,senate,Sen,John,Milton,Niles,,,D,CT,Connecticut,1843-12-04,1849-03-03,false,,
1802-12-02,house,Rep,Willoughby,,Newton,,,Whig,VA,Virginia,1843-12-04,1845-03-03,false,,
1809-08-27,house,Rep,Heman,Allen,Moore,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
,house,Rep,John,,Millen,,,D,GA,Georgia,1843-12-04,1845-03-03,false,,
,house,Rep,William,Cochran,McCauslen,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
1805-06-04,house,Rep,James,,Mathews,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
1800-02-26,house,Rep,Lucius,,Lyon,,,D,MI,Michigan,1843-12-04,1845-03-03,false,,
1800-11-30,house,Rep,William,,Lucas,,,D,VA,Virginia,1843-12-04,1845-03-03,false,,
1809-07-10,house,Rep,Moses,Gage,Leonard,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1812-11-05,house,Rep,John,Basil,Lamar,,,D,GA,Georgia,1843-12-04,1845-03-03,false,,
,house,Rep,Alcée,Louis,La Branche,,,D,LA,Louisiana,1843-12-04,1845-03-03,false,,
1797-10-19,house,Rep,Littleton,,Kirkpatrick,,,D,NJ,New Jersey,1843-12-04,1845-03-03,false,,
1795-10-25,house,Rep,John,Pendleton,Kennedy,,,Whig,MD,Maryland,1843-12-04,1845-03-03,false,,
1791-11-22,house,Rep,John,Winston,Jones,,,D,VA,Virginia,1843-12-04,1845-03-03,false,,
1798-09-08,house,Rep,Perley,Brown,Johnson,,,Whig,OH,Ohio,1843-12-04,1845-03-03,false,,
1793-01-11,house,Rep,Cave,,Johnson,,,D,TN,Tennessee,1843-12-04,1845-03-03,false,,
1795-05-21,house,Rep,Michael,Hutchinson,Jenks,,,Whig,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
,senate,Sen,Spencer,,Jarnagin,,,Whig,TN,Tennessee,1843-12-04,1847-03-03,false,,
1800-02-18,house,Rep,James,,Irvin,,,Whig,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1809-04-07,house,Rep,James,Madison,Hughes,,,D,MO,Missouri,1843-12-04,1845-03-03,false,,
1779-06-28,senate,Sen,Daniel,Elliott,Huger,,,D,SC,South Carolina,1843-12-04,1845-12-31,false,,
1801-01-17,house,Rep,William,Spring,Hubbell,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1793-03-18,house,Rep,Joshua,,Herrick,,,D,ME,Maine,1843-12-04,1845-03-03,false,,
1801-10-23,senate,Sen,William,Henry,Haywood,Jr.,,D,NC,North Carolina,1843-12-04,1847-03-03,false,,
1783-09-10,house,Rep,Samuel,,Hays,,,D,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1810-01-06,house,Rep,John,J.,Hardin,,,Whig,IL,Illinois,1843-12-04,1845-03-03,false,,
1807-06-25,senate,Sen,Edward,Allen,Hannegan,,,D,IN,Indiana,1843-12-04,1849-03-03,false,,
1799-03-25,house,Rep,William,Henry,Hammett,,,D,MS,Mississippi,1843-12-04,1845-03-03,false,,
1808-07-06,house,Rep,Edward,Stowe,Hamlin,,,Whig,OH,Ohio,1843-12-04,1845-03-03,false,,
,house,Rep,Willis,,Green,,,Whig,KY,Kentucky,1843-12-04,1845-03-03,false,,
1786-04-15,house,Rep,Byram,,Green,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1802-04-06,house,Rep,Thomas,Walker,Gilmer,,,D,VA,Virginia,1843-12-04,1845-03-03,false,,
1802-11-07,house,Rep,George,,Fuller,,,D,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1795-03-17,house,Rep,Henry,,Frick,,,Whig,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1794-09-17,senate,Sen,Ephraim,Hubbard,Foster,,,Whig,TN,Tennessee,1843-12-04,1845-03-03,false,,
1797-02-15,house,Rep,Elias,,Florence,,,Whig,OH,Ohio,1843-12-04,1845-03-03,false,,
1787-05-18,house,Rep,Isaac,Gray,Farlee,,,D,NJ,New Jersey,1843-12-04,1845-03-03,false,,
1793-02-03,house,Rep,Lucius,Quintius Cincinnatus,Elmer,,,D,NJ,New Jersey,1843-12-04,1845-03-03,false,,
,house,Rep,Chesselden,,Ellis,,,D,NY,New York,1843-12-04,1845-03-03,false,,
,house,Rep,Alexander,,Duncan,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
1808-06-10,house,Rep,David,W.,Dickinson,,,Whig,TN,Tennessee,1843-12-04,1845-03-03,false,,
1788-02-18,house,Rep,James,,Dellet,,,Whig,AL,Alabama,1843-12-04,1845-03-03,false,,
1795-04-09,house,Rep,Ezra,,Dean,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
,house,Rep,Richard,David,Davis,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1792-10-19,house,Rep,Amasa,,Dana,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1798-11-11,house,Rep,Edward,,Cross,,,D,AR,Arkansas,1843-12-04,1845-03-03,false,,
1800-04-20,house,Rep,Mark,Anthony,Cooper,,,D,GA,Georgia,1843-12-04,1845-03-03,false,,
1799-12-27,senate,Sen,Walter,Terry,Colquitt,,,D,GA,Georgia,1843-12-04,1849-03-03,false,,
1790-12-08,house,Rep,Walter,,Coles,,,D,VA,Virginia,1843-12-04,1845-03-03,false,,
1804-01-02,house,Rep,James,Graham,Clinton,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1787-04-06,house,Rep,Duncan,Lamont,Clinch,,,Whig,GA,Georgia,1843-12-04,1845-03-03,false,,
1804-09-07,house,Rep,Samuel,,Chilton,,,Whig,VA,Virginia,1843-12-04,1845-03-03,false,,
1801-12-18,house,Rep,Absalom,Harris,Chappell,,,Whig,GA,Georgia,1843-12-04,1845-03-03,false,,
,house,Rep,John,M. S.,Causin,,,Whig,MD,Maryland,1843-12-04,1845-03-03,false,,
1808-08-24,house,Rep,George,Smith,Catlin,,,D,CT,Connecticut,1843-12-04,1845-03-03,false,,
1805-07-03,house,Rep,Shepard,,Cary,,,D,ME,Maine,1843-12-04,1845-03-03,false,,
1803-04-30,house,Rep,Jeremiah,Eaton,Cary,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1802-08-21,house,Rep,Levi,D.,Carpenter,,,D,NY,New York,1843-12-04,1845-03-03,false,,
,house,Rep,John,,Campbell,,,D,SC,South Carolina,1843-12-04,1845-03-03,false,,
1798-01-30,house,Rep,Barker,,Burnell,,,Whig,MA,Massachusetts,1843-12-04,1845-03-03,false,,
1809-01-23,house,Rep,Edmund,,Burke,,,D,NH,New Hampshire,1843-12-04,1845-03-03,false,,
1785-04-14,house,Rep,Jeremiah,,Brown,,,Whig,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1795-08-15,house,Rep,Aaron,Venable,Brown,,,D,TN,Tennessee,1843-12-04,1845-03-03,false,,
1787-09-23,house,Rep,Henry,Roelif,Brinkerhoff,,,D,OH,Ohio,1843-12-04,1845-03-03,false,,
1807-11-26,house,Rep,Francis,,Brengle,,,Whig,MD,Maryland,1843-12-04,1845-03-03,false,,
1800-07-15,senate,Sen,Sidney,,Breese,,,D,IL,Illinois,1843-12-04,1849-03-03,false,,
1790-12-12,house,Rep,Gustavus,Miller,Bower,,,D,MO,Missouri,1843-12-04,1845-03-03,false,,
1797-03-22,house,Rep,Pierre,Jean Baptiste Evariste,Bossier,,,D,LA,Louisiana,1843-12-04,1845-03-03,false,,
,house,Rep,Julius,W.,Blackwell,,,D,TN,Tennessee,1843-12-04,1845-03-03,false,,
1806-10-30,house,Rep,Edward,Junius,Black,,,D,GA,Georgia,1843-12-04,1845-03-03,false,,
1804-09-08,house,Rep,Benjamin,Alden,Bidlack,,,D,PA,Pennsylvania,1843-12-04,1845-03-03,false,,
1805-12-22,house,Rep,James,Edwin,Belser,,,D,AL,Alabama,1843-12-04,1845-03-03,false,,
1790-02-06,house,Rep,Samuel,,Beardsley,,,D,NY,New York,1843-12-04,1845-03-03,false,,
1797-07-16,house,Rep,Daniel,Dewey,Barnard,,,Whig,NY,New York,1843-12-04,1845-03-03,false,,
1800-05-18,house,Rep,Osmyn,,Baker,,,Whig,MA,Massachusetts,1843-12-04,1845-03-03,false,,
,senate,Sen,Arthur,Pendleton,Bagby,,,D,AL,Alabama,1843-12-04,1849-03-03,false,,
,house,Rep,John,Baptista,Ashe,,,Whig,TN,Tennessee,1843-12-04,1845-03-03,false,,
1809-11-13,house,Rep,Archibald,Hunter,Arrington,,,D,NC,North Carolina,1843-12-04,1845-03-03,false,,
1803-12-27,senate,Sen,William,,Allen,,,D,OH,Ohio,1843-12-04,1849-03-03,false,,
1799-01-29,senate,Sen,Leonard,,Wilcox,,,D,NH,New Hampshire,1842-01-01,1843-03-03,false,,
1799-11-03,senate,Sen,William,,Sprague,,,Whig,RI,Rhode Island,1842-01-01,1845-03-03,false,,
1790-08-10,senate,Sen,George,,McDuffie,,,D,SC,South Carolina,1842-01-01,1847-03-03,false,,
1768-10-06,senate,Sen,Samuel,Chandler,Crafts,,,Whig,VT,Vermont,1842-01-01,1843-03-03,false,,
1802-06-12,house,Rep,John,,Young,,,Whig,NY,New York,1841-05-31,1843-03-03,false,,
1784-03-20,house,Rep,Augustus,,Young,,,Whig,VT,Vermont,1841-05-31,1843-03-03,false,,
1801-03-25,house,Rep,Thomas,Jones,Yorke,,,Whig,NJ,New Jersey,1841-05-31,1843-03-03,false,,
1789-12-22,senate,Sen,Levi,,Woodbury,,,D,NH,New Hampshire,1841-05-31,1845-12-31,false,,
1780-08-20,senate,Sen,William,,Woodbridge,,,Whig,MI,Michigan,1841-05-31,1847-03-03,false,,
1789-09-28,house,Rep,Thomas,Wheeler,Williams,,,Whig,CT,Connecticut,1841-05-31,1843-03-03,false,,
1782-02-01,house,Rep,Lewis,,Williams,,,Whig,NC,North Carolina,1841-05-31,1843-03-03,false,,
1810-10-23,house,Rep,Joseph,Lanier,Williams,,,Whig,TN,Tennessee,1841-05-31,1843-03-03,false,,
1792-10-08,house,Rep,James,Wray,Williams,,,D,MD,Maryland,1841-05-31,1843-03-03,false,,
,house,Rep,Joseph,Livingston,White,,,Whig,IN,Indiana,1841-05-31,1843-03-03,false,,
,house,Rep,Edward,Douglass,White,,,Whig,LA,Louisiana,1841-05-31,1843-03-03,false,,
1789-01-09,house,Rep,John,,Westbrook,,,D,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1811-11-23,house,Rep,Harvey,Magee,Watterson,,,D,TN,Tennessee,1841-05-31,1843-03-03,false,,
1813-02-07,house,Rep,William,Henry,Washington,,,Whig,NC,North Carolina,1841-05-31,1843-03-03,false,,
1797-10-30,house,Rep,Lott,,Warren,,,Whig,GA,Georgia,1841-05-31,1843-03-03,false,,
1790-07-05,house,Rep,Aaron,,Ward,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1799-04-24,house,Rep,David,,Wallace,,,Whig,IN,Indiana,1841-05-31,1843-03-03,false,,
1801-07-19,senate,Sen,Robert,John,Walker,,,D,MS,Mississippi,1841-05-31,1845-12-31,false,,
1810-05-14,house,Rep,Henry,Bell,Van Rensselaer,,,Whig,NY,New York,1841-05-31,1843-03-03,false,,
1799-05-13,house,Rep,John,,Van Buren,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1782-12-07,house,Rep,Joseph,,Trumbull,,,Whig,CT,Connecticut,1841-05-31,1843-03-03,false,,
1810-07-18,house,Rep,Samuel,Wilds,Trotti,,,D,SC,South Carolina,1841-05-31,1843-03-03,false,,
1799-12-24,house,Rep,Philip,,Triplett,,,Whig,KY,Kentucky,1841-05-31,1843-03-03,false,,
,house,Rep,Thomas,Ash,Tomlinson,,,Whig,NY,New York,1841-05-31,1843-03-03,false,,
1796-02-08,house,Rep,George,Washington,Toland,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
,house,Rep,Joseph,Leonard,Tillinghast,,,Whig,RI,Rhode Island,1841-05-31,1843-03-03,false,,
,house,Rep,John,,Taliaferro,,,Whig,VA,Virginia,1841-05-31,1843-03-03,false,,
1796-02-22,house,Rep,George,,Sweeny,,,D,OH,Ohio,1841-05-31,1843-03-03,false,,
1809-11-14,house,Rep,Thomas,De Lage,Sumter,,,D,SC,South Carolina,1841-05-31,1843-03-03,false,,
1807-04-02,house,Rep,Alexander,Hugh Holmes,Stuart,,,Whig,VA,Virginia,1841-05-31,1843-03-03,false,,
1796-03-06,house,Rep,Charles,Creighton,Stratton,,,Whig,NJ,New Jersey,1841-05-31,1843-03-03,false,,
1796-01-25,house,Rep,Samuel,,Stokely,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
,house,Rep,James,Cresap,Sprigg,,,Whig,KY,Kentucky,1841-05-31,1843-03-03,false,,
1793-01-29,house,Rep,John,,Snyder,,,D,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1786-05-09,house,Rep,William,,Slade,,,Whig,VT,Vermont,1841-05-31,1843-03-03,false,,
1788-02-12,house,Rep,William,,Simonton,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
,house,Rep,Benjamin,Glover,Shields,,,D,AL,Alabama,1841-05-31,1843-03-03,false,,
1786-05-23,house,Rep,Tristram,,Shaw,,,D,NH,New Hampshire,1841-05-31,1843-03-03,false,,
,house,Rep,Charles,S.,Sewall,,,D,MD,Maryland,1841-05-31,1843-03-03,false,,
1779-12-05,house,Rep,John,,Sergeant,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1803-06-03,house,Rep,John,,Sanford,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1783-06-13,house,Rep,Leverett,,Saltonstall,,,Whig,MA,Massachusetts,1841-05-31,1843-03-03,false,,
,house,Rep,William,,Russell,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1786-11-10,house,Rep,James,McPherson,Russell,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1795-12-14,house,Rep,James,I.,Roosevelt,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1795-10-24,house,Rep,James,,Rogers,,,D,SC,South Carolina,1841-05-31,1843-03-03,false,,
1793-05-04,senate,Sen,William,Cabell,Rives,,,Whig,VA,Virginia,1841-05-31,1845-03-03,false,,
1789-01-16,house,Rep,Lewis,,Riggs,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1783-05-06,house,Rep,Joseph,,Ridgway,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1788-02-26,house,Rep,John,,Reynolds,,,D,IL,Illinois,1841-05-31,1843-03-03,false,,
1798-08-12,house,Rep,Abraham,,Rencher,,,Whig,NC,North Carolina,1841-05-31,1843-03-03,false,,
1803-03-14,house,Rep,Joseph,Fitz,Randolph,,,Whig,NJ,New Jersey,1841-05-31,1843-03-03,false,,
1789-11-14,house,Rep,Benjamin,,Randall,,,Whig,ME,Maine,1841-05-31,1843-03-03,false,,
1803-01-03,house,Rep,Alexander,,Randall,,,Whig,MD,Maryland,1841-05-31,1843-03-03,false,,
1780-02-15,house,Rep,Robert,,Ramsey,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1807-09-04,house,Rep,George,H.,Proffit,,,Whig,IN,Indiana,1841-05-31,1843-03-03,false,,
1775-03-04,house,Rep,Cuthbert,,Powell,,,Whig,VA,Virginia,1841-05-31,1843-03-03,false,,
,house,Rep,John,,Pope,,,Whig,KY,Kentucky,1841-05-31,1843-03-03,false,,
1801-06-06,house,Rep,Arnold,,Plumer,,,D,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1805-04-07,house,Rep,Francis,Wilkinson,Pickens,,,D,SC,South Carolina,1841-05-31,1843-03-03,false,,
1793-08-25,house,Rep,Nathanael,Greene,Pendleton,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1790-11-29,house,Rep,Samuel,,Partridge,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1798-08-19,house,Rep,Bryan,Young,Owsley,,,Whig,KY,Kentucky,1841-05-31,1843-03-03,false,,
1798-07-08,house,Rep,Thomas,Burr,Osborne,,,Whig,CT,Connecticut,1841-05-31,1843-03-03,false,,
1792-10-15,house,Rep,William,Morrison,Oliver,,,D,NY,New York,1841-05-31,1843-03-03,false,,
,house,Rep,Charles,,Ogle,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1803-12-07,house,Rep,Eugenius,Aristides,Nisbet,,,Whig,GA,Georgia,1841-05-31,1843-03-03,false,,
1783-07-26,house,Rep,Peter,,Newhard,,,D,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1771-10-06,house,Rep,Jeremiah,,Morrow,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1798-01-15,house,Rep,Calvary,,Morris,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1808-06-04,house,Rep,Christopher,,Morgan,,,Whig,NY,New York,1841-05-31,1843-03-03,false,,
1797-05-24,senate,Sen,James,Turner,Morehead,,,Whig,KY,Kentucky,1841-05-31,1847-03-03,false,,
1800-06-13,house,Rep,Anderson,,Mitchell,,,Whig,NC,North Carolina,1841-05-31,1843-03-03,false,,
1781-11-25,house,Rep,John,,Miller,,,D,MO,Missouri,1841-05-31,1843-03-03,false,,
1806-09-20,house,Rep,James,A.,Meriwether,,,Whig,GA,Georgia,1841-05-31,1843-03-03,false,,
,house,Rep,William,,Medill,,,D,OH,Ohio,1841-05-31,1843-03-03,false,,
1799-04-12,senate,Sen,Samuel,,McRoberts,,,D,IL,Illinois,1841-05-31,1843-12-31,false,,
1808-03-29,house,Rep,John,,McKeon,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1794-03-31,house,Rep,Thomas,McKean Thompson,McKennan,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1806-10-02,house,Rep,Robert,,McClellan,,,D,NY,New York,1841-05-31,1843-03-03,false,,
1789-10-04,house,Rep,Abraham,,McClellan,,,D,TN,Tennessee,1841-05-31,1843-03-03,false,,
,house,Rep,John,,Maynard,,,Whig,NY,New York,1841-05-31,1843-03-03,false,,
1804-09-03,house,Rep,John,Patterson Bryan,Maxwell,,,Whig,NJ,New Jersey,1841-05-31,1843-03-03,false,,
1777-03-04,house,Rep,John,,Mattocks,,,Whig,VT,Vermont,1841-05-31,1843-03-03,false,,
1800-04-04,house,Rep,Joshua,,Mathiot,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1793-07-24,house,Rep,Samson,,Mason,,,Whig,OH,Ohio,1841-05-31,1843-03-03,false,,
1815-05-09,house,Rep,John,Thomson,Mason,,,D,MD,Maryland,1841-05-31,1843-03-03,false,,
1801-06-07,house,Rep,Thomas,Francis,Marshall,,,Whig,KY,Kentucky,1841-05-31,1843-03-03,false,,
,house,Rep,Alfred,,Marshall,,,D,ME,Maine,1841-05-31,1843-03-03,false,,
1811-02-27,house,Rep,Albert,Gallatin,Marchand,,,D,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1807-12-12,house,Rep,Francis,,Mallory,,,Whig,VA,Virginia,1841-05-31,1843-03-03,false,,
1801-03-20,house,Rep,Joshua,Adams,Lowell,,,D,ME,Maine,1841-05-31,1843-03-03,false,,
1802-10-15,house,Rep,Archibald,Ladley,Linn,,,Whig,NY,New York,1841-05-31,1843-03-03,false,,
1782-10-25,house,Rep,Levi,,Lincoln,,,Whig,MA,Massachusetts,1841-05-31,1843-03-03,false,,
,house,Rep,Joseph,,Lawrence,,,Whig,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
1780-01-15,senate,Sen,John,Leeds,Kerr,,,Whig,MD,Maryland,1841-05-31,1843-03-03,false,,
1805-03-23,house,Rep,George,May,Keim,,,D,PA,Pennsylvania,1841-05-31,1843-03-03,false,,
